LEAID	PCT_BACH	PCT_ADVC	P_EX_1_5	P_EX6_10	P_EX1120	P_EX2130	P_EXGT30	M_EXP	MBSAL1_5	MBSAL610	MBSA1120	MBSA2130	MBSAGT30	M_BSAL
2921000	64.3	35.7	14.3	50.0	23.8	9.5	-1.0	11	25186	26238	30160	35649	-1	28118
2921030	83.3	-1.0	0.0	-1.0	-1.0	-1.0	0.0	15	-2	-1	-1	-1	-2	25067
2921060	-1.0	0.0	0.0	-1.0	0.0	0.0	0.0	-1	-2	-1	-2	-2	-2	-1
2921100	49.1	46.2	33.3	20.5	22.2	17.5	6.4	12	30538	34353	38517	40648	41736	35586
2921120	61.0	34.9	39.0	19.9	24.0	15.1	2.1	10	29138	35004	35860	40299	39685	33813
2921150	100.0	0.0	-1.0	-1.0	42.9	-1.0	0.0	12	-1	-1	28483	-1	-2	26104
2921180	80.0	-1.0	60.0	-1.0	-1.0	0.0	0.0	6	25400	-1	-1	-2	-2	26044
2921210	57.8	42.2	22.2	8.9	24.4	42.2	-1.0	16	27127	28783	31728	34541	-1	31782
2921330	53.8	46.2	32.3	21.5	24.7	14.0	7.5	12	28787	32744	36595	41128	47984	34739
2921360	100.0	0.0	42.9	-1.0	-1.0	0.0	0.0	8	22717	-1	-1	-2	-2	24491
2921420	72.7	27.3	33.3	27.3	15.2	21.2	-1.0	11	26291	28831	31550	35579	-1	29961
2921480	71.4	28.6	28.6	28.6	19.0	23.8	0.0	12	25861	26888	31441	33497	-2	29035
2921510	46.5	50.9	26.3	27.2	30.7	15.8	0.0	11	26696	31688	36575	42754	-2	33622
2921540	53.5	46.5	31.4	27.9	29.1	10.5	-1.0	10	27098	30174	33888	37316	-1	31096
2921600	44.8	55.2	12.5	19.8	44.8	20.8	-1.0	15	27446	31586	36683	38862	-1	35031
2921660	57.9	42.1	31.6	26.3	31.6	-1.0	-1.0	11	27017	28261	31467	-1	-1	29774
2921690	80.0	20.0	45.0	-1.0	35.0	-1.0	0.0	9	25988	-1	32411	-1	-2	29217
2921720	73.9	26.1	21.7	26.1	26.1	21.7	-1.0	13	25640	30039	31493	34180	-1	30561
2921750	74.5	25.5	34.0	34.0	14.9	8.5	8.5	10	27319	30556	35857	40775	42800	32156
2921810	51.1	48.9	22.7	21.0	32.2	20.6	3.4	13	31124	34056	37313	40029	38299	35814
2921840	44.8	52.9	26.4	23.0	30.5	15.5	4.6	12	31913	34713	37785	41021	41278	36189
2921875	65.3	34.7	42.9	22.4	28.6	-1.0	-1.0	9	27828	29473	32057	-1	-1	29892
2921880	83.3	-1.0	75.0	0.0	-1.0	-1.0	0.0	7	25167	-2	-1	-1	-2	26188
2921940	62.2	37.8	48.6	18.9	10.8	18.9	-1.0	10	26958	29182	32269	37438	-1	30282
2921960	71.4	28.6	17.9	25.0	28.6	25.0	-1.0	14	28050	31859	32668	34124	-1	32399
2922110	83.3	-1.0	50.0	0.0	0.0	50.0	0.0	15	23067	-2	-2	26483	-2	24775
2922140	55.9	41.2	20.6	29.4	38.2	11.8	0.0	12	24535	30905	35220	42228	-2	32575
2922470	100.0	0.0	72.7	-1.0	-1.0	0.0	0.0	4	23922	-1	-1	-2	-2	24852
2922500	76.2	23.8	71.4	-1.0	19.0	0.0	-1.0	7	23430	-1	28050	-2	-1	24771
2922530	44.7	55.3	28.3	23.3	32.7	14.3	1.3	12	32101	37021	40851	44094	46519	38018
2922560	83.3	16.7	16.7	33.3	27.8	22.2	0.0	13	25433	27283	30180	32275	-2	28889
2922620	76.9	23.1	23.1	23.1	30.8	23.1	0.0	13	27417	29667	31769	37831	-2	31678
2922650	47.7	52.0	20.4	26.0	23.8	21.7	8.0	14	39499	47485	58686	64329	63802	53487
2922710	56.5	43.5	39.1	-1.0	34.8	21.7	0.0	13	25271	-1	30072	34727	-2	29156
2922740	67.0	33.0	34.0	19.1	29.8	16.0	-1.0	11	28781	32007	34358	39588	-1	32944
2922770	45.5	54.5	27.3	0.0	36.4	36.4	0.0	16	24717	-2	29775	32228	-2	29287
2922800	33.5	66.4	27.7	24.4	25.7	19.9	2.3	12	35627	41208	49477	57785	59750	45510
2922830	38.1	61.9	19.0	11.9	38.1	28.6	-1.0	16	29356	33122	35584	42544	-1	36376
2922860	59.3	40.7	25.9	29.6	29.6	11.1	-1.0	11	25837	28013	32463	35650	-1	29910
2922890	43.8	56.2	23.8	27.1	32.2	13.6	3.3	12	31996	40188	48452	53398	53361	43133
2922920	44.4	55.6	-1.0	33.3	44.4	0.0	0.0	10	-1	28600	29350	-2	-2	27911
2922950	66.7	33.3	40.7	18.5	22.2	11.1	-1.0	12	28118	30900	33000	37367	-1	31526
2922980	47.6	52.4	28.6	-1.0	23.8	28.6	-1.0	15	24516	-1	29177	33383	-1	28947
2923010	66.1	33.9	37.1	25.0	21.8	12.9	3.2	11	31641	34339	37763	47900	52335	36414
2923040	83.3	-1.0	58.3	25.0	-1.0	-1.0	0.0	7	24571	26000	-1	-1	-2	27667
2923070	77.3	22.7	40.9	27.3	-1.0	27.3	0.0	11	26823	30816	-1	36809	-2	30893
2923100	53.5	46.5	28.4	27.1	27.1	16.8	-1.0	11	32059	36327	41126	46613	-1	38217
2923130	61.9	38.1	23.8	28.6	33.3	14.3	0.0	11	27050	30025	31250	32533	-2	30083
2923160	32.5	67.5	33.8	25.0	30.0	11.3	0.0	10	33832	38988	51852	59552	-2	43420
2923190	57.1	42.9	-1.0	19.0	42.9	23.8	-1.0	15	-1	28200	31422	35080	-1	31848
2923220	61.3	38.7	35.5	22.6	19.4	19.4	-1.0	11	29707	33161	35663	40658	-1	34100
2923250	60.0	40.0	40.0	30.0	-1.0	-1.0	0.0	9	23863	25333	-1	-1	-2	26440
2923270	58.8	41.2	29.4	14.7	35.3	20.6	0.0	12	27620	29400	34711	34895	-2	31882
2923310	72.2	27.8	16.7	22.2	22.2	38.9	0.0	15	26146	28175	30200	33069	-2	30190
2923340	67.6	32.4	30.6	22.5	27.9	18.0	-1.0	12	29724	33442	36175	40609	-1	34427
2923370	77.8	-1.0	44.4	-1.0	33.3	0.0	0.0	8	19045	-1	23145	-2	-2	21065
2923400	92.3	-1.0	53.8	30.8	-1.0	-1.0	0.0	7	21700	22900	-1	-1	-2	22346
2923430	60.6	39.4	26.4	21.3	30.3	21.3	-1.0	12	31167	33328	37721	41146	-1	35851
2923460	53.6	44.6	34.8	24.1	25.4	10.7	4.9	11	30010	37048	43443	49191	51521	38236
2923490	48.7	51.3	23.7	22.4	22.4	25.0	6.6	14	26015	28741	32753	36774	36180	31490
2923530	58.1	41.9	38.7	22.6	19.4	16.1	-1.0	11	26050	30160	30183	32060	-1	29039
2923550	22.3	77.7	20.5	26.6	32.3	16.6	4.1	13	36798	45094	54926	60641	62429	49854
2923580	24.0	76.0	21.7	20.8	28.2	22.8	6.5	15	37501	44794	57597	71638	71647	54677
2923640	59.4	40.6	34.4	25.0	28.1	12.5	0.0	10	27822	31362	34502	32755	-2	31202
2923670	61.5	38.5	23.1	38.5	30.8	0.0	-1.0	11	24200	27850	30013	-2	-1	28219
2923700	29.8	70.2	19.6	24.2	34.4	18.2	3.6	14	35613	41724	57588	69782	72269	52185
2923730	53.6	46.1	30.6	29.3	24.7	13.8	1.6	10	33792	38465	42824	47734	50370	39587
2923760	78.3	21.7	30.4	-1.0	39.1	26.1	0.0	13	29904	-1	35457	38233	-2	34384
2923780	70.6	21.6	23.5	15.7	31.4	25.5	-1.0	14	30975	33500	36741	40319	-1	36161
2923790	72.7	27.3	45.5	-1.0	-1.0	36.4	0.0	13	29462	-1	-1	38282	-2	33466
2924530	45.7	51.2	29.3	23.2	24.4	18.9	4.3	13	27022	32623	36870	43804	41668	34519
2924690	33.3	66.7	-1.0	20.0	53.3	20.0	0.0	14	-1	32001	34034	38805	-2	34086
2925080	40.0	60.0	40.0	20.0	20.0	20.0	0.0	10	28126	32495	34501	36445	-2	31939
2925110	77.4	22.6	45.3	20.8	15.1	18.9	0.0	9	26507	27529	29656	31406	-2	28119
2925140	47.7	40.9	20.5	15.9	29.5	29.5	-1.0	16	28009	30838	33871	40079	-1	34271
2925170	57.1	42.9	35.7	21.4	-1.0	-1.0	-1.0	13	27550	29033	-1	-1	-1	31004
2925210	53.8	46.2	33.3	30.8	28.2	7.7	0.0	10	25715	28639	30564	34000	-2	28620
2925230	36.2	59.2	25.3	23.0	28.7	17.8	5.2	13	34467	41872	48789	53265	53235	44604
2925290	39.6	60.4	29.2	31.3	22.9	14.6	-1.0	11	28421	32360	37620	42064	-1	34050
2925330	56.6	43.4	25.4	27.9	30.3	14.8	-1.0	12	32252	35779	40074	43986	-1	37552
2925350	70.5	27.9	39.3	23.0	27.9	9.8	0.0	9	26455	31057	32304	37150	-2	30193
2925410	63.6	36.4	27.3	18.2	31.8	22.7	0.0	13	26265	27300	31600	34843	-2	30100
2925450	49.8	46.3	25.1	18.7	30.0	23.3	2.8	13	29617	34876	39006	45186	44545	37475
2925500	62.8	36.5	26.3	24.1	26.3	21.2	2.2	13	30200	33796	40367	44398	48450	37143
2925530	75.0	25.0	50.0	18.8	18.8	0.0	-1.0	10	28438	26633	29433	-2	-1	28841
2925590	57.6	42.4	21.2	12.1	51.5	15.2	0.0	12	23871	29908	31108	35524	-2	30096
2925620	77.3	22.7	20.5	36.4	29.5	13.6	0.0	11	26333	28700	32347	32242	-2	29776
2925640	41.3	58.7	17.4	15.2	30.4	26.1	10.9	16	25650	29484	32872	33067	33660	31237
2925650	73.8	26.2	35.7	11.9	21.4	21.4	9.5	13	28768	32040	31957	38278	41375	33079
2925710	64.1	35.9	25.6	28.2	30.8	10.3	-1.0	12	26558	29131	32376	36739	-1	30463
2926040	83.3	-1.0	41.7	-1.0	25.0	-1.0	0.0	11	23970	-1	28822	-1	-2	26631
2926070	55.4	43.2	42.5	18.9	23.6	12.5	2.5	10	34793	41847	51199	54986	54187	43004
2926160	57.7	38.7	32.1	17.5	28.5	18.2	3.6	12	30637	33108	36475	39479	43376	34810
2926190	92.9	-1.0	50.0	-1.0	35.7	-1.0	0.0	10	24964	-1	30510	-1	-2	27814
2926220	59.4	40.6	24.0	25.0	29.2	17.7	4.2	13	30447	34137	38684	44708	48334	37042
2926260	100.0	0.0	-1.0	0.0	0.0	-1.0	-1.0	15	-1	-2	-2	-1	-1	25613
2926310	70.6	29.4	35.3	14.7	14.7	29.4	-1.0	14	28127	30740	32320	35845	-1	31431
2926370	40.9	59.1	13.6	18.2	31.8	27.3	-1.0	17	27000	31188	37140	37500	-1	35033
2926400	78.9	21.1	47.4	21.1	31.6	0.0	0.0	8	26530	28559	32615	-2	-2	28879
2926430	68.8	31.3	43.8	9.4	25.0	15.6	-1.0	12	28264	30267	35498	38030	-1	32560
2926480	55.8	44.2	29.8	21.2	22.1	20.2	6.7	13	29177	32332	37253	41888	38515	34826
2926490	66.7	33.3	44.4	0.0	33.3	-1.0	0.0	11	23038	-2	27100	-1	-2	26228
2926550	78.6	21.4	50.0	-1.0	28.6	-1.0	0.0	10	24171	-1	29025	-1	-2	27114
2926580	77.8	22.2	38.9	-1.0	27.8	16.7	-1.0	12	25329	-1	31100	32167	-1	28550
2926610	81.3	18.8	56.3	-1.0	-1.0	-1.0	-1.0	9	24259	-1	-1	-1	-1	27156
2926640	29.2	70.8	26.2	28.0	25.7	16.9	3.2	12	40175	48757	59200	67176	65829	52847
2926670	39.5	60.3	26.0	31.2	28.4	11.7	2.7	11	37425	47872	58626	63647	67594	50605
2926760	35.0	64.9	24.3	25.5	21.3	24.3	4.6	14	41196	47452	56949	66966	68749	53670
2926790	58.1	41.9	19.4	19.4	19.4	35.5	-1.0	16	26850	30609	31633	34623	-1	31970
2926850	31.5	68.5	26.3	26.4	28.7	16.3	2.3	12	34945	42014	51890	65070	65875	47292
2926890	51.2	47.7	20.8	24.2	28.8	21.5	4.6	14	32371	38002	44847	48141	48933	41495
2926940	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	0.0	9	-1	-1	-1	-2	-2	27900
2926970	75.5	24.5	38.8	30.6	18.4	8.2	-1.0	9	26056	27653	30722	33925	-1	28542
2927060	47.7	51.1	29.2	17.8	28.7	19.8	4.5	13	30649	33715	40756	47219	49242	38204
2927090	47.1	50.6	20.0	24.7	34.1	18.8	-1.0	13	26035	30881	34982	39760	-1	33247
2927330	80.0	-1.0	-1.0	-1.0	60.0	0.0	0.0	11	-1	-1	33250	-2	-2	29950
2927450	71.4	-1.0	42.9	-1.0	-1.0	-1.0	0.0	10	25850	-1	-1	-1	-2	27657
2927520	40.0	60.0	13.3	20.0	33.3	26.7	-1.0	16	26550	28267	31350	38754	-1	32608
2927540	60.8	39.2	31.4	33.3	17.6	11.8	5.9	11	27554	29272	29809	32731	34161	29522
2927570	64.2	35.1	23.0	19.6	38.5	16.2	2.7	13	29335	31734	36255	41762	47598	34979
2927600	86.4	13.6	50.0	22.7	13.6	-1.0	-1.0	9	20706	24080	23017	-1	-1	22414
2927630	53.2	46.8	21.6	23.4	33.3	17.1	4.5	13	34003	37078	41858	48267	47505	40391
2927660	77.8	22.2	33.3	16.7	20.4	24.1	5.6	13	25161	27161	28787	31090	32517	28069
2927830	57.9	41.4	37.5	20.7	20.7	18.2	2.9	11	29682	31570	35725	40000	39624	33488
2927870	73.1	26.9	30.8	23.1	19.2	21.2	5.8	13	29313	32017	35087	35814	38717	32965
2927900	78.3	21.7	35.8	31.1	24.5	5.7	2.8	10	29659	31797	34454	37351	35289	32096
2927930	61.0	39.0	32.2	35.6	25.4	6.8	0.0	9	28434	32750	37099	41374	-2	33050
2928080	83.3	-1.0	50.0	-1.0	-1.0	0.0	0.0	7	19433	-1	-1	-2	-2	20942
2928110	63.2	36.8	35.1	17.5	29.8	17.5	0.0	11	26022	29241	33721	39499	-2	31247
2928140	61.5	38.5	11.5	26.9	38.5	23.1	0.0	14	24750	27014	29972	34257	-2	29562
2928170	84.6	-1.0	61.5	-1.0	23.1	0.0	-1.0	8	22125	-1	23350	-2	-1	23515
2928200	47.1	52.9	29.4	-1.0	35.3	17.6	-1.0	13	24261	-1	33213	34000	-1	30211
2928260	51.3	46.5	27.4	23.5	23.9	19.9	5.3	13	27763	31596	36243	42019	46406	34517
2928290	68.4	31.6	31.6	31.6	26.3	-1.0	0.0	9	24183	26333	28350	-1	-2	26576
2928360	48.1	51.9	14.8	22.2	33.3	29.6	0.0	14	26463	28942	29583	32019	-2	29700
2928380	82.5	17.5	27.5	20.0	37.5	15.0	0.0	11	25509	28181	29995	34088	-2	29013
2928410	40.4	59.6	28.9	37.7	23.7	7.9	-1.0	10	33739	37641	41263	45844	-1	38119
2928430	50.7	49.3	23.3	16.4	23.3	32.9	4.1	15	30535	32442	36979	40722	44517	36273
2928470	59.3	40.7	18.5	25.9	33.3	22.2	0.0	12	26670	29300	33456	37743	-2	32074
2928500	52.9	47.1	23.5	29.4	35.3	-1.0	0.0	13	26963	28555	31929	-1	-2	30332
2928530	49.0	51.0	12.2	22.4	24.5	26.5	14.3	18	33267	37809	40925	43185	44686	40424
2928560	43.2	56.8	29.7	31.1	18.9	17.6	-1.0	12	29745	32939	37629	45089	-1	35478
2928590	76.5	23.5	52.9	14.7	26.5	-1.0	-1.0	8	24169	27630	29675	-1	-1	26824
2928620	56.7	43.3	33.3	13.3	33.3	20.0	0.0	11	28269	33538	35724	35110	-2	32825
2928680	86.7	-1.0	40.0	33.3	-1.0	-1.0	-1.0	10	24842	27645	-1	-1	-1	27840
2928710	54.2	45.8	14.6	20.8	41.7	20.8	-1.0	14	27890	30462	32648	33653	-1	31796
2928740	69.8	30.2	39.5	14.0	16.3	23.3	7.0	13	26641	27867	30871	33674	35358	29745
2928770	66.7	-1.0	-1.0	50.0	0.0	0.0	-1.0	9	-1	25125	-2	-2	-1	24992
2928800	84.1	15.9	40.9	22.7	20.5	15.9	0.0	10	27255	30702	34652	35781	-2	30908
2928860	39.7	60.1	23.9	20.8	31.5	19.4	4.4	13	30738	35536	42795	46410	49876	39417
2928920	61.9	36.3	22.9	20.9	26.0	20.9	9.3	15	33658	37561	44764	56712	58365	44469
2928950	32.3	67.7	23.7	19.8	33.7	19.1	3.8	13	36086	41800	49770	60289	64088	47496
2929100	58.0	42.0	32.0	26.7	22.7	14.0	4.7	11	29821	33460	37012	43399	45386	35048
2929130	81.3	-1.0	25.0	-1.0	31.3	37.5	0.0	16	25811	-1	33048	33782	-2	31345
2929170	58.7	41.3	23.1	21.5	30.6	23.1	-1.0	14	32447	35869	41717	46974	-1	39582
2929250	59.3	40.7	26.9	13.9	31.5	21.3	6.5	14	26420	29275	33532	38208	41716	32557
2929280	60.9	38.6	43.5	18.7	15.1	13.0	9.7	11	35608	39767	46782	52635	56241	42289
2929340	33.3	66.7	0.0	14.8	51.9	29.6	-1.0	19	-2	27609	33549	34334	-1	33048
2929370	45.2	53.9	21.7	19.1	33.0	21.7	4.3	14	31919	35187	40606	46323	51066	39378
2929430	85.3	14.7	36.8	16.2	26.5	17.6	-1.0	12	30548	31811	35089	41339	-1	34497
2929470	62.5	37.5	75.0	-1.0	0.0	0.0	-1.0	7	22575	-1	-2	-2	-1	23581
2929490	73.7	26.3	-1.0	26.3	47.4	-1.0	-1.0	15	-1	30365	32595	-1	-1	31787
2929520	48.5	51.5	21.2	18.2	40.9	16.7	-1.0	13	27529	32666	33395	39531	-1	32983
2929580	60.5	39.5	23.7	28.9	28.9	7.9	10.5	13	25463	28261	31204	34362	40122	30180
2929610	79.4	20.6	41.2	38.2	8.8	11.8	0.0	8	29207	31585	34933	38975	-2	31771
2929640	59.0	41.0	24.6	26.2	36.1	11.5	-1.0	12	32013	33653	37047	40784	-1	35437
2929670	63.6	36.4	36.4	-1.0	36.4	-1.0	0.0	10	28525	-1	33550	-1	-2	31191
2929700	61.3	38.7	29.0	32.3	32.3	-1.0	0.0	10	25975	29152	32767	-1	-2	29958
2929730	90.0	-1.0	50.0	30.0	-1.0	-1.0	0.0	7	23269	24573	-1	-1	-2	24963
2929760	64.4	35.6	33.3	21.5	28.9	13.3	3.0	11	31554	35196	39808	43008	48443	36748
2929810	34.3	65.7	11.4	34.3	37.1	14.3	-1.0	12	24506	29238	33464	38494	-1	31830
2929820	53.6	46.4	42.9	14.3	17.9	25.0	0.0	11	28169	31213	36970	44021	-2	34138
2929850	66.7	-1.0	50.0	0.0	-1.0	-1.0	0.0	12	23546	-2	-1	-1	-2	23948
2929880	66.7	33.3	29.6	11.1	22.2	33.3	-1.0	14	25707	28044	29998	32090	-1	29366
2929910	71.4	28.6	23.8	23.8	33.3	19.0	0.0	13	25447	28612	32601	33644	-2	30146
2929940	63.6	36.4	15.2	18.2	30.3	27.3	9.1	16	27130	29982	32225	36324	39667	32840
2930270	50.9	49.1	22.6	20.8	28.3	22.6	5.7	15	29691	30275	32718	35333	36122	32311
2930300	76.9	23.1	46.2	30.8	23.1	0.0	0.0	6	25196	27150	29950	-2	-2	26894
2930330	54.3	45.7	22.9	-1.0	37.1	31.4	-1.0	17	28124	-1	34443	33991	-1	33008
2930360	56.1	43.9	22.0	14.6	29.3	25.6	8.5	16	26092	29025	33350	36086	38129	32232
2930390	64.7	35.3	41.2	-1.0	-1.0	29.4	-1.0	12	24871	-1	-1	32330	-1	29034
2930420	52.9	47.1	29.4	23.5	30.4	14.7	-1.0	11	27949	31945	33575	36933	-1	32107
2930450	49.2	50.8	32.1	32.1	21.4	12.7	1.6	10	32992	39919	48512	56271	55717	41861
2930510	73.7	26.3	31.6	26.3	21.1	21.1	0.0	11	24717	29300	31175	33975	-2	29232
2930520	64.4	35.6	21.9	15.1	34.2	23.3	5.5	15	26318	29220	32413	37007	37324	31935
2930570	50.6	49.4	13.8	25.3	36.2	20.1	4.6	14	31025	36124	41279	44770	48400	39591
2930600	50.0	50.0	25.0	-1.0	33.3	25.0	0.0	14	24950	-1	33183	33650	-2	30319
2930660	47.9	52.1	21.6	23.3	29.7	16.5	8.9	14	36697	42189	52791	61978	65796	49518
2930690	30.6	69.4	32.3	29.0	29.0	8.1	-1.0	10	36502	43124	50780	62190	-1	45152
2930720	80.0	20.0	66.7	-1.0	16.7	13.3	0.0	8	26779	-1	32863	38266	-2	29408
2930750	65.0	35.0	25.0	20.0	27.5	22.5	-1.0	13	24620	26923	30216	33125	-1	29025
2930780	43.2	56.8	27.3	9.1	36.4	22.7	-1.0	14	26515	30196	33610	36870	-1	32258
2930810	59.4	40.6	25.0	37.5	15.6	18.8	-1.0	12	25759	29274	29875	32763	-1	29212
2930840	72.5	27.5	27.5	23.5	31.4	14.7	2.9	12	29371	32085	36038	38027	40533	33703
2930870	93.9	-1.0	21.2	51.5	12.1	12.1	-1.0	10	25071	29271	32800	35500	-1	29888
2930900	37.5	62.5	12.5	37.5	33.3	-1.0	-1.0	13	25168	28532	31772	-1	-1	30087
2930990	85.0	15.0	80.0	-1.0	0.0	-1.0	0.0	5	26114	-1	-2	-1	-2	27713
2931020	31.1	68.0	22.7	16.0	39.6	16.4	5.3	14	32017	36195	41432	46488	52081	39859
2931050	59.2	40.8	40.8	21.9	22.5	12.4	2.4	10	28871	31864	36189	44357	52405	33653
2931070	44.2	55.8	14.3	24.7	31.2	23.4	6.5	15	28410	34612	42944	48659	49626	40582
2931110	41.2	54.9	28.4	23.0	26.1	19.5	3.1	12	31087	34583	41533	50830	50586	39061
2931140	87.2	12.8	53.2	19.1	17.0	8.5	-1.0	8	26668	29435	34628	36343	-1	29505
2931230	87.5	-1.0	25.0	25.0	18.8	18.8	-1.0	15	27700	29513	31483	32567	-1	31003
2931440	44.6	52.6	20.5	27.3	29.3	20.5	2.6	13	33541	37583	42676	48169	56122	40886
2931460	53.1	46.9	34.4	12.5	31.3	15.6	-1.0	13	23955	28755	30936	38041	-1	29639
2931500	45.5	53.1	25.8	24.4	27.7	19.2	2.8	12	32536	35511	38955	41897	47173	37254
2931530	25.6	74.4	19.4	24.0	33.3	17.1	6.2	14	36624	46214	58374	63795	66021	52635
2931560	69.2	30.8	46.2	15.4	23.1	15.4	0.0	10	28634	33363	35675	37225	-2	32308
2931590	62.5	37.5	31.3	18.8	14.6	22.9	12.5	15	33800	38211	39970	43747	45087	39217
2931620	64.7	35.3	23.5	20.6	32.4	20.6	-1.0	13	25322	28251	31249	34808	-1	30099
2931650	49.7	50.3	43.9	26.1	20.6	8.1	1.2	9	32493	39096	47359	60097	54082	39785
2931680	43.8	51.0	23.5	18.3	28.8	25.5	3.9	14	29036	34605	44151	48355	43508	39894
2931710	60.8	39.2	17.6	21.6	29.4	13.7	17.6	16	29839	34140	35341	39940	40687	35686
2931800	66.7	33.3	19.4	22.2	19.4	30.6	8.3	16	33824	36661	38420	43687	48502	39585
2931830	69.0	31.0	29.3	24.1	24.1	17.2	5.2	13	26186	30831	33162	35898	35270	31135
2931860	43.5	56.5	32.6	13.0	28.3	17.4	8.7	14	29943	33358	38744	41276	47932	36411
2931890	83.3	-1.0	41.7	50.0	0.0	-1.0	0.0	6	27310	30183	-2	-1	-2	28875
2931920	60.0	40.0	30.0	25.0	25.0	20.0	0.0	12	25433	28480	33480	31050	-2	29330
2931950	79.3	20.7	55.2	17.2	13.8	10.3	-1.0	9	25421	28341	31551	28889	-1	27454
2932010	57.8	42.2	32.3	23.7	28.4	13.8	1.7	11	30331	32699	36496	41084	47832	34431
2932070	60.5	39.5	18.5	21.0	29.6	24.7	6.2	15	27151	31645	36205	36480	36615	33664
2932100	62.8	37.2	35.7	23.0	21.4	17.9	2.0	11	31230	36513	43081	52490	58950	39345
2932110	75.0	25.0	28.6	26.8	23.2	17.9	-1.0	12	25578	28770	30796	35059	-1	29775
2932190	56.5	43.5	47.8	21.7	15.2	10.9	4.3	9	29963	32795	37352	40566	41834	33371
2932220	44.4	55.6	25.0	30.6	33.3	11.1	0.0	11	28057	30437	31926	33823	-2	30715
2932250	85.7	-1.0	21.4	21.4	57.1	0.0	0.0	11	22783	23477	27718	-2	-2	25751
2932300	60.0	40.0	16.0	16.0	44.0	16.0	-1.0	15	25663	27288	32267	36252	-1	31710
2932310	75.3	24.7	41.2	17.5	28.9	9.3	3.1	10	29818	31148	35510	41939	49456	33426
2932440	100.0	0.0	66.7	-1.0	0.0	0.0	0.0	4	21375	-1	-2	-2	-2	22083
2932490	61.1	38.9	38.9	33.3	22.2	-1.0	0.0	9	25566	27628	31085	-1	-2	28016
4000013	86.7	-1.0	26.7	26.7	26.7	-1.0	-1.0	13	31106	31181	34200	-1	-1	33397
4000014	73.0	27.0	24.3	18.9	37.8	10.8	8.1	13	29614	30536	34330	37663	42053	33451
4000015	44.7	55.3	-1.0	18.4	39.5	31.6	-1.0	18	-1	31791	39509	41129	-1	38549
4000020	66.7	33.3	11.1	25.0	38.9	25.0	0.0	15	29144	31056	34913	38214	-2	34133
4000021	79.5	20.5	25.0	15.9	29.5	25.0	-1.0	14	29164	32400	35100	39679	-1	34326
4000032	65.6	34.4	28.1	21.9	31.3	18.8	0.0	13	29536	31749	35093	38179	-2	33377
4000033	73.5	26.5	34.7	18.4	28.6	12.2	6.1	12	29774	30789	34943	38700	45633	33501
4002370	90.9	-1.0	27.3	18.2	40.9	13.6	0.0	11	28940	30000	34457	39263	-2	32797
4002430	17.6	82.4	13.6	27.8	36.4	18.8	3.4	14	28391	31077	34169	38214	37318	33386
4002460	76.1	23.9	15.2	28.3	28.3	26.1	-1.0	14	27226	29366	32285	35821	-1	31715
4002520	80.0	20.0	-1.0	15.0	35.0	20.0	20.0	18	-1	30900	34298	37863	40200	35091
4002550	81.8	18.2	22.7	31.8	31.8	-1.0	-1.0	13	30515	31543	34204	-1	-1	33186
4002580	50.0	50.0	-1.0	-1.0	-1.0	-1.0	0.0	15	-1	-1	-1	-1	-2	34665
4002670	82.6	17.4	26.1	21.7	-1.0	30.4	13.0	15	29358	31020	-1	38411	38300	34430
4002720	57.1	42.9	42.9	-1.0	-1.0	-1.0	-1.0	14	28625	-1	-1	-1	-1	33039
4002760	51.7	48.3	20.7	20.7	37.9	17.2	-1.0	13	30051	30615	35309	38202	-1	34040
4002790	96.0	-1.0	36.0	-1.0	36.0	16.0	-1.0	12	29650	-1	35227	40465	-1	34056
4002850	70.9	29.1	15.5	20.5	29.1	27.5	7.4	16	29407	31136	36489	43815	47937	37151
4002880	48.3	51.7	17.2	24.1	25.9	20.7	12.1	16	29073	31603	34495	38656	41536	34573
4002910	88.9	11.1	14.8	18.5	37.0	29.6	0.0	15	29100	31180	34250	39406	-2	34446
4003000	67.6	32.4	16.2	23.9	28.2	23.2	8.5	15	27974	30083	33243	39042	41526	33680
4003010	88.9	-1.0	27.8	22.2	33.3	16.7	0.0	11	28600	30700	33626	39700	-2	32592
4003060	64.6	35.4	13.4	29.3	28.0	20.7	8.5	15	29726	31881	35678	40979	41181	35337
4003120	42.1	57.9	26.3	-1.0	26.3	36.8	-1.0	15	29559	-1	33995	39977	-1	35274
4003180	75.3	24.7	31.6	24.1	25.3	17.2	1.7	11	28097	30161	33048	37625	36923	31642
4003210	82.4	17.6	41.2	29.4	17.6	-1.0	0.0	9	28107	31580	35158	-1	-2	31543
4003240	42.9	57.1	0.0	42.9	-1.0	-1.0	-1.0	19	-2	33733	-1	-1	-1	36361
4003300	92.3	-1.0	46.2	-1.0	23.1	-1.0	-1.0	10	30217	-1	33317	-1	-1	32528
4003360	76.2	23.8	23.8	26.2	26.2	16.7	7.1	14	29512	30736	34760	38400	40167	33449
4003450	100.0	0.0	85.7	0.0	-1.0	0.0	0.0	4	28618	-2	-1	-2	-2	29454
4003510	85.7	-1.0	-1.0	0.0	71.4	0.0	-1.0	16	-1	-2	34305	-2	-1	35546
4003540	90.9	-1.0	54.5	-1.0	-1.0	-1.0	0.0	7	29173	-1	-1	-1	-2	31040
